,interested_insurance,created_account,age_by_decade_20s,age_by_decade_30s,age_by_decade_40s,age_by_decade_50s,age_by_decade_60s,age_by_decade_70s,age_by_decade_80s,teens,marital_status_divorced,marital_status_married-civ-spouse,marital_status_married-spouse-absent,marital_status_never-married,marital_status_separated,marital_status_widowed,familiarity_FB_scaled,view_FB_scaled,occupation_level_scaled,education_num_scaled,postcode_encoded_scaled,job_title_encoded_scaled
574,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4775636549574072,1.0826467999141283,-0.18334231833917355,2.3364556242866654,-0.1268157916385554,-1.4176798798086319
575,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1049901540408939,-0.4861286253324327,1.1145463570880438,1.1368709786155062,0.5733750930147652,0.4893857519730039
576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,1.4748406562257683,-0.18334231833917355,-0.9624021513090221,-0.647473391884563,-1.4176798798086319
577,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4775636549574072,1.0826467999141283,0.07623541674626994,0.8369748171977165,0.34610655531963486,0.8742453824831533
578,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4775636549574072,0.690452943602488,0.33581315183171345,1.1368709786155062,-0.008529827575008022,-1.021331902119075
579,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6401568477921328,1.0826467999141283,-0.7024977885100605,-0.06271366705565279,0.6664089973344092,-0.7858207849412224
580,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5952841577069472,0.690452943602488,1.1145463570880438,-0.06271366705565279,0.7309789571181621,1.977126711706268
581,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6401568477921328,-1.270516337955713,-0.9620755235955041,-0.36260982847344253,1.2072239435163397,0.31706054428189223
582,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6401568477921328,0.29825908729084777,0.5953908869171569,-0.36260982847344253,0.7630978050380391,-1.1591920682719643
583,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3853038496251595,-1.6627101942673532,0.8549686220026004,-0.36260982847344253,0.6064907327666385,-1.1764245890410754
584,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6401568477921328,-0.8783224816440729,1.1145463570880438,1.1368709786155062,0.3304901499516946,0.5353391406906337
585,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,-1.270516337955713,-0.7024977885100605,-0.06271366705565279,-1.498844371057305,-0.7858207849412224
586,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3853038496251595,0.690452943602488,0.8549686220026004,-0.06271366705565279,-0.9348817034434631,0.9316871183801905
587,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5952841577069472,0.29825908729084777,-0.9620755235955041,-1.262298312726812,0.25750283691997394,0.31706054428189223
588,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,1.4748406562257683,0.33581315183171345,-1.5621944741446017,1.4100157040035637,0.3228047178715959
589,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26758334687561947,1.0826467999141283,0.8549686220026004,1.1368709786155062,0.8367496459577574,-0.8030533057103336
590,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4775636549574072,-0.09393476902079245,0.33581315183171345,-0.36260982847344253,0.9897018148451721,0.7478735635096714
591,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6401568477921328,-0.4861286253324327,-0.7024977885100605,-0.36260982847344253,1.4020413693475942,-1.3774706646807058
592,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26758334687561947,-1.6627101942673532,-0.18334231833917355,-2.461882958397971,-1.6279842906248108,0.2308979404363364
593,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.222710656790434,-0.8783224816440729,0.5953908869171569,1.1368709786155062,1.4672758570193445,-0.7341232226338889
594,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012730348708646,-0.8783224816440729,0.33581315183171345,1.1368709786155062,-1.3968393402496952,0.24813046120544757
595,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5952841577069472,0.690452943602488,-0.44292005342461704,-0.36260982847344253,-1.3740238827617826,-0.06205491263855343
596,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.222710656790434,1.4748406562257683,1.1145463570880438,-0.06271366705565279,0.37047257787954163,0.5583158350494486
597,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8501371558739206,-0.8783224816440729,1.1145463570880438,2.0365594628688757,0.6234361939105736,-1.1189828531440382
598,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5952841577069472,-0.8783224816440729,0.33581315183171345,-0.06271366705565279,-0.8411832712358217,-0.5388213205839624
599,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,-0.4861286253324327,0.07623541674626994,1.1368709786155062,1.609817088994799,-0.6537047923780368
600,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26758334687561947,-1.270516337955713,-0.44292005342461704,1.1368709786155062,-1.624550896536824,-1.2453546721175202
601,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7578773505416727,0.690452943602488,-0.7024977885100605,-0.06271366705565279,0.3101112947197726,-0.5158446262251475
602,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4775636549574072,-0.4861286253324327,-1.2216532586809477,-2.461882958397971,-0.10322505161464565,-0.2114034259708502
603,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1049901540408939,1.4748406562257683,-1.2216532586809477,-2.161986796980181,-0.08982373920669694,-0.28607768263699856
604,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012730348708646,-0.8783224816440729,-0.44292005342461704,0.8369748171977165,-0.1392203122145079,-0.30905437699581345
605,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,-1.6627101942673532,-0.7024977885100605,-0.36260982847344253,0.1257048058004783,-0.48712375827662885
606,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1049901540408939,-0.4861286253324327,2.672012767600705,1.436767140033296,0.6291954356065516,0.6042692237670784
607,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8501371558739206,-0.4861286253324327,-1.2216532586809477,-0.36260982847344253,0.33990429503165864,-1.04430859647789
608,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3853038496251595,-0.4861286253324327,1.3741240921734874,-0.36260982847344253,-0.04806923691085672,0.7421293899199677
609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012730348708646,0.690452943602488,-0.7024977885100605,-1.5621944741446017,0.11529386888851814,-0.9868668605808527
610,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4775636549574072,-1.6627101942673532,1.1145463570880438,1.436767140033296,-0.8370853492598374,0.5583158350494486
611,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5952841577069472,1.4748406562257683,-0.9620755235955041,-0.36260982847344253,-1.4414734633935244,0.43194401607596666
612,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1049901540408939,0.29825908729084777,-0.9620755235955041,-0.36260982847344253,0.6966450162382934,0.4204556688965592
613,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8501371558739206,-1.270516337955713,-1.7408087288518346,1.1368709786155062,-0.6129179417086952,0.5755483558185597
614,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,1.4748406562257683,-1.481230993766391,1.1368709786155062,0.23690247239205278,0.7593619106890788
615,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,0.29825908729084777,-0.44292005342461704,-0.36260982847344253,-1.396950094897695,-0.14821751648410925
616,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6401568477921328,-0.8783224816440729,-1.481230993766391,-0.36260982847344253,-1.7014146222485298,0.6387342653053006
617,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3853038496251595,0.690452943602488,0.5953908869171569,-0.36260982847344253,0.2622652867839557,1.4429185678638217
618,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,0.690452943602488,2.1528572974298177,1.1368709786155062,1.2159735607083062,-1.1706804154513717
619,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1049901540408939,-0.4861286253324327,0.8549686220026004,2.0365594628688757,1.6229968921067486,-0.9696343398117415
620,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,1.4748406562257683,0.8549686220026004,1.1368709786155062,-1.1746655163625455,-0.5503096677633698
621,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5952841577069472,-1.270516337955713,-1.481230993766391,-1.262298312726812,-0.36305545582165133,0.9144545976110793
622,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.222710656790434,1.0826467999141283,-0.44292005342461704,-2.161986796980181,-1.08728009909088,-0.14821751648410925
623,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,-0.8783224816440729,-0.7024977885100605,0.23718249436213698,0.3329267522076853,-0.9868668605808527
624,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1049901540408939,1.4748406562257683,-0.44292005342461704,-2.161986796980181,-0.695540909116379,-0.14821751648410925
625,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.222710656790434,1.4748406562257683,0.8549686220026004,-0.36260982847344253,-0.8529232639237767,-0.9696343398117415
626,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26758334687561947,-0.8783224816440729,-0.44292005342461704,-0.36260982847344253,0.576808487102752,-0.06205491263855343
627,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.222710656790434,-0.4861286253324327,-0.44292005342461704,-0.36260982847344253,1.4682726488513407,-1.4234240533983356
628,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5952841577069472,0.690452943602488,-0.9620755235955041,-0.06271366705565279,-0.9256890676594983,-0.48137958468692515
629,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1049901540408939,0.29825908729084777,0.5953908869171569,1.1368709786155062,-1.7481530837043509,-1.1591920682719643
630,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7578773505416727,1.4748406562257683,-0.7024977885100605,-0.06271366705565279,0.06766937024870039,-0.6020072300707033
631,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6401568477921328,1.0826467999141283,1.1145463570880438,-1.5621944741446017,-0.08373223356672024,-1.164936241861668
632,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4775636549574072,-0.09393476902079245,1.1145463570880438,-0.06271366705565279,1.3332627329398572,0.5353391406906337
633,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3853038496251595,1.4748406562257683,-1.2216532586809477,1.1368709786155062,1.6721719558185604,-0.19417090520173902
634,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1049901540408939,1.0826467999141283,1.3741240921734874,-0.36260982847344253,0.8505939769577043,-1.314284755193965
635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012730348708646,0.29825908729084777,0.07623541674626994,-0.36260982847344253,-1.2185243569703776,-1.2338663249381128
636,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4775636549574072,0.690452943602488,-0.18334231833917355,1.1368709786155062,-1.3106722241060251,2.212637828884121
637,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7578773505416727,1.0826467999141283,0.07623541674626994,1.1368709786155062,1.3739096887557019,-0.7570999169927037
638,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,-0.4861286253324327,0.5953908869171569,-2.7617791198157606,0.8552456721736865,-0.5790305357118884
639,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26758334687561947,-0.09393476902079245,1.8932795623443743,2.3364556242866654,1.3004793571319828,0.16771203094959544
640,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6401568477921328,1.4748406562257683,-0.9620755235955041,-0.36260982847344253,-0.8865926769156479,-0.4124495016104805
641,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1049901540408939,-1.270516337955713,0.5953908869171569,-0.36260982847344253,0.964339000453269,-0.8202858264794447
642,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26758334687561947,-0.09393476902079245,-0.18334231833917355,-0.06271366705565279,-0.1783167029583583,0.17920037812900289
643,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,-0.09393476902079245,1.1145463570880438,-0.06271366705565279,1.133461347948622,0.5353391406906337
644,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.222710656790434,-0.8783224816440729,1.1145463570880438,-0.06271366705565279,-1.7046265070405175,1.977126711706268
645,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26758334687561947,0.29825908729084777,1.1145463570880438,2.3364556242866654,-1.3678216224738065,0.5238507935112262
646,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3853038496251595,0.690452943602488,0.33581315183171345,-0.36260982847344253,-1.4772472146973876,-0.5445654941736661
647,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8501371558739206,1.4748406562257683,0.8549686220026004,-0.36260982847344253,-1.6854659529365907,1.7818248096563416
648,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,0.29825908729084777,-1.2216532586809477,-0.36260982847344253,0.8719696240216226,-0.19417090520173902
649,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.222710656790434,-1.270516337955713,0.5953908869171569,1.1368709786155062,0.5348324755109127,-0.5790305357118884
650,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5952841577069472,-0.4861286253324327,-0.44292005342461704,-0.06271366705565279,0.23424436084006295,-0.06205491263855343
651,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8501371558739206,-1.6627101942673532,-1.2216532586809477,-0.36260982847344253,-1.5131317206492503,-0.8202858264794447
652,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,0.29825908729084777,0.5953908869171569,2.3364556242866654,1.6020642636348288,-0.9294251246838154
653,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7578773505416727,-0.4861286253324327,0.07623541674626994,-0.06271366705565279,0.8888043305175581,-1.331517275963076
654,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5952841577069472,0.29825908729084777,0.33581315183171345,-0.36260982847344253,-1.3647204923298182,0.7478735635096714
655,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012730348708646,-1.270516337955713,-0.7024977885100605,-0.06271366705565279,-0.85990080674775,-0.5158446262251475
656,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3853038496251595,0.29825908729084777,-0.9620755235955041,-2.161986796980181,-0.6660801727484917,-1.3430056231424834
657,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6401568477921328,-0.8783224816440729,-0.7024977885100605,-0.36260982847344253,-1.5771479071930055,-0.4411703695589991
658,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6401568477921328,-1.270516337955713,0.07623541674626994,-2.461882958397971,0.7458200799501052,-1.2338663249381128
659,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26758334687561947,1.4748406562257683,0.33581315183171345,-0.36260982847344253,0.5292947431109338,0.22515376684663269
660,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26758334687561947,0.690452943602488,-1.2216532586809477,-0.9624021513090221,-1.4637351476414393,-0.2114034259708502
661,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7578773505416727,1.4748406562257683,1.1145463570880438,1.436767140033296,0.8826020702295818,0.5870367029979672
662,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5952841577069472,0.690452943602488,0.5953908869171569,-0.06271366705565279,-1.4286259242255737,1.4429185678638217
663,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.222710656790434,-0.8783224816440729,1.1145463570880438,1.436767140033296,0.39173747029546024,0.5468274878700411
664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,-1.270516337955713,-1.2216532586809477,-0.06271366705565279,-0.37900412513359033,-1.0960061587852234
665,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.222710656790434,1.8670345125374086,-0.44292005342461704,0.8369748171977165,1.6997498631704548,1.936917496578342
666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4775636549574072,-1.270516337955713,-0.44292005342461704,-0.06271366705565279,-1.0165078790191509,-0.06205491263855343
667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,-0.4861286253324327,-0.9620755235955041,-0.36260982847344253,0.6943191686303024,0.39747897453774433
668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8501371558739206,-0.8783224816440729,0.33581315183171345,-1.262298312726812,-1.4641781662334377,-1.0328202492984824
669,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012730348708646,-0.09393476902079245,1.1145463570880438,-2.161986796980181,-1.0150680685951563,-1.164936241861668
670,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5952841577069472,1.4748406562257683,-0.7024977885100605,-0.06271366705565279,0.5310668174789271,-0.7858207849412224
671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,-0.09393476902079245,0.5953908869171569,-1.262298312726812,-0.16768425675039897,-0.958145992632334
672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3853038496251595,0.29825908729084777,-1.7408087288518346,-1.262298312726812,-0.9058639856675742,0.8512686881243384
673,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4775636549574072,-0.4861286253324327,2.1528572974298177,1.1368709786155062,0.5559866132788317,2.459637293241381
674,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.012730348708646,1.0826467999141283,1.633701827258931,-0.36260982847344253,1.0330068822130063,2.2298703496532317
675,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5952841577069472,0.29825908729084777,1.1145463570880438,-0.36260982847344253,-0.8442844013798099,0.5353391406906337
676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6401568477921328,-1.270516337955713,0.5953908869171569,-0.9624021513090221,0.23978209324004177,-0.7341232226338889
677,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7578773505416727,-0.8783224816440729,-0.18334231833917355,-0.06271366705565279,0.6759338970623727,-1.4176798798086319
678,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1049901540408939,-0.8783224816440729,0.8549686220026004,-0.36260982847344253,0.7092710461102452,-0.6134955772501107
679,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.012730348708646,-1.6627101942673532,-0.7024977885100605,-0.36260982847344253,1.0876089236767974,-1.3774706646807058
680,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4775636549574072,-1.6627101942673532,0.33581315183171345,-0.36260982847344253,-0.9073037960915686,-0.4698912375075177
681,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.222710656790434,-0.09393476902079245,1.8932795623443743,0.23718249436213698,0.7401715929021269,1.4773836094020443
682,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5952841577069472,-1.270516337955713,0.5953908869171569,-0.36260982847344253,0.5997346992386643,1.4429185678638217
683,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1049901540408939,0.690452943602488,-0.44292005342461704,-0.06271366705565279,-0.5834572053408079,-0.06205491263855343
684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6401568477921328,-1.6627101942673532,-0.18334231833917355,-1.262298312726812,-1.2685854578661862,0.2308979404363364
685,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6401568477921328,-1.6627101942673532,-0.9620755235955041,-0.36260982847344253,-0.027801136326934275,-0.360751939303147
686,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012730348708646,-0.09393476902079245,0.07623541674626994,-2.461882958397971,-0.7671991663721048,-0.6364722716089256
687,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3853038496251595,-0.09393476902079245,0.07623541674626994,1.1368709786155062,1.6995283538744557,-0.711146528275074
